발생년도,시도,시군구,전체발생량,총계_재활용,총계_소각,총계_매립,총계_기타
2015,경남,거창군,78.9,36.3,32.1,10.5,0.0
2015,경남,합천군,37.4,15.4,11.2,10.8,0.0
2015,제주,제주시,613.0,402.2,113.9,96.9,0.0
2015,제주,서귀포시,300.9,179.5,58.4,63.0,0.0
2016,서울,종로구,369.7,211.7,123.0,35.0,0.0
2016,서울,중구,422.5,272.0,130.7,19.8,0.0
2016,서울,용산구,247.1,159.4,76.4,11.3,0.0
2016,서울,성동구,236.6,158.0,57.4,21.2,0.0
2016,서울,광진구,300.6,217.0,62.2,21.4,0.0
2016,서울,동대문구,401.2,290.7,89.9,20.6,0.0
2016,서울,중랑구,357.3,254.6,89.1,13.6,0.0
2016,서울,성북구,341.4,238.9,90.0,12.5,0.0
2016,서울,강북구,224.3,149.1,67.2,8.0,0.0
2016,서울,도봉구,290.2,226.2,58.8,5.2,0.0
2016,서울,노원구,443.2,326.7,110.0,6.5,0.0
2016,서울,은평구,277.5,143.4,85.8,48.3,0.0
2016,서울,서대문구,282.6,184.2,86.4,12.0,0.0
2016,서울,마포구,448.3,315.8,118.4,14.1,0.0
2016,서울,양천구,262.1,172.1,78.0,12.0,0.0
2016,서울,강서구,357.4,228.5,110.1,18.8,0.0
2016,서울,구로구,290.4,154.6,102.8,33.0,0.0
2016,서울,금천구,233.4,164.6,0.0,68.8,0.0
2016,서울,영등포구,331.5,222.6,90.6,18.3,0.0
2016,서울,동작구,266.2,179.1,69.5,17.6,0.0
2016,서울,관악구,324.3,200.3,54.3,69.7,0.0
2016,서울,서초구,499.4,352.6,117.3,29.5,0.0
2016,서울,강남구,675.9,453.5,68.8,153.6,0.0
2016,서울,송파구,487.7,350.7,103.8,33.2,0.0
2016,서울,강동구,380.1,275.3,79.6,25.2,0.0
2016,부산,중구,78.9,33.5,39.0,6.4,0.0
2016,부산,서구,101.7,75.4,22.6,3.7,0.0
2016,부산,동구,92.6,67.5,20.6,4.5,0.0
2016,부산,영도구,123.9,95.3,24.8,3.8,0.0
2016,부산,부산진구,270.5,243.4,0.3,26.8,0.0
2016,부산,동래구,228.0,206.9,0.4,20.7,0.0
2016,부산,남구,209.8,188.4,0.3,21.1,0.0
2016,부산,북구,244.3,217.3,0.1,26.9,0.0
2016,부산,해운대구,323.8,245.6,67.1,11.1,0.0
2016,부산,사하구,283.9,199.4,74.2,10.3,0.0
2016,부산,금정구,195.3,175.0,0.6,19.7,0.0
2016,부산,강서구,75.8,59.1,8.4,8.3,0.0
2016,부산,연제구,163.9,130.8,24.3,8.8,0.0
2016,부산,수영구,147.7,120.8,20.0,6.9,0.0
2016,부산,사상구,203.8,172.4,8.0,23.4,0.0
2016,부산,기장군,103.2,53.0,44.9,5.3,0.0
2016,대구,중구,145.1,95.5,6.3,43.3,0.0
2016,대구,동구,314.0,190.3,48.2,75.5,0.0
2016,대구,서구,225.6,141.9,27.0,56.7,0.0
2016,대구,남구,175.8,101.2,25.7,48.9,0.0
2016,대구,북구,419.7,272.5,33.5,113.7,0.0
2016,대구,수성구,390.3,257.1,36.3,96.9,0.0
2016,대구,달서구,548.4,346.1,96.3,106.0,0.0
2016,대구,달성군,189.0,113.0,27.7,48.3,0.0
2016,인천,중구,127.0,68.7,40.1,18.2,0.0
2016,인천,동구,53.1,32.4,14.3,6.4,0.0
2016,인천,미추홀구,255.5,143.4,86.5,25.6,0.0
2016,인천,연수구,209.7,118.6,81.1,10.0,0.0
2016,인천,남동구,332.6,210.8,103.5,18.3,0.0
2016,인천,부평구,334.4,180.4,107.7,46.3,0.0
2016,인천,계양구,190.1,112.0,56.9,21.2,0.0
2016,인천,서구,284.9,144.3,89.7,50.9,0.0
2016,인천,강화군,32.6,18.0,12.6,2.0,0.0
2016,인천,옹진군,17.9,9.3,7.9,0.7,0.0
2016,인천,청라경제청,0.0,0.0,0.0,0.0,0.0
2016,광주,동구,88.8,38.8,5.4,44.6,0.0
2016,광주,서구,245.9,136.3,71.2,38.4,0.0
2016,광주,남구,174.6,110.0,6.4,58.2,0.0
2016,광주,북구,295.0,176.7,56.9,61.4,0.0
2016,광주,광산구,282.3,188.2,49.7,44.4,0.0
2016,대전,동구,227.6,138.3,38.5,50.8,0.0
2016,대전,중구,245.3,162.0,36.6,46.7,0.0
2016,대전,서구,425.9,269.9,68.0,88.0,0.0
2016,대전,유성구,309.8,202.0,61.2,46.6,0.0
2016,대전,대덕구,198.1,145.1,41.0,12.0,0.0
2016,울산,중구,282.0,146.7,79.3,56.0,0.0
2016,울산,남구,451.3,240.8,145.2,65.3,0.0
2016,울산,동구,204.4,113.6,70.2,20.6,0.0
2016,울산,북구,254.4,112.5,59.0,82.9,0.0
2016,울산,울주군,228.4,104.4,90.6,33.4,0.0
2016,세종,세종특별자치시,128.5,80.1,38.5,9.9,0.0
2016,경기,수원시,1067.8,622.3,445.5,0.0,0.0
2016,경기,성남시,804.8,432.8,367.9,4.1,0.0
2016,경기,의정부시,344.5,220.2,123.0,1.3,0.0
2016,경기,안양시,405.2,199.5,188.5,17.2,0.0
2016,경기,부천시,533.8,316.1,143.6,74.1,0.0
2016,경기,광명시,223.9,102.7,110.6,10.6,0.0
2016,경기,평택시,368.5,188.1,95.5,84.9,0.0
2016,경기,동두천시,79.5,47.1,32.4,0.0,0.0
2016,경기,안산시,481.9,267.0,133.6,81.3,0.0
2016,경기,고양시,798.3,501.6,225.0,71.7,0.0
2016,경기,과천시,63.0,20.2,42.8,0.0,0.0
2016,경기,구리시,146.7,73.3,66.1,7.3,0.0
2016,경기,남양주시,375.7,218.5,124.0,33.2,0.0
2016,경기,오산시,128.1,70.3,49.6,8.2,0.0
2016,경기,시흥시,288.5,168.9,31.8,87.8,0.0
2016,경기,군포시,180.0,78.0,101.7,0.3,0.0
2016,경기,의왕시,93.4,57.3,27.2,8.9,0.0
2016,경기,하남시,130.8,61.9,68.9,0.0,0.0
2016,경기,용인시,902.0,530.5,347.9,23.6,0.0
2016,경기,파주시,376.4,201.0,153.8,21.6,0.0
2016,경기,이천시,150.0,83.0,67.0,0.0,0.0
2016,경기,안성시,108.7,49.7,37.7,21.3,0.0
2016,경기,김포시,197.2,84.5,67.9,44.8,0.0
2016,경기,화성시,372.6,137.6,53.3,181.7,0.0
2016,경기,광주시,254.1,178.2,75.9,0.0,0.0
2016,경기,양주시,123.6,56.3,67.3,0.0,0.0
2016,경기,포천시,186.8,102.2,69.7,14.9,0.0
2016,경기,여주시,107.0,66.6,22.0,18.4,0.0
2016,경기,연천군,52.9,10.1,24.4,18.4,0.0
2016,경기,가평군,71.6,47.9,0.0,23.7,0.0
2016,경기,양평군,59.2,23.0,29.8,6.4,0.0
2016,강원,춘천시,362.1,242.0,96.2,23.9,0.0
2016,강원,원주시,233.4,204.2,0.0,29.2,0.0
2016,강원,강릉시,315.3,219.7,10.6,85.0,0.0
2016,강원,동해시,129.6,43.5,0.0,86.1,0.0
2016,강원,태백시,35.7,19.3,12.7,3.7,0.0
2016,강원,속초시,156.2,42.4,68.7,45.1,0.0
2016,강원,삼척시,133.7,75.0,0.0,58.7,0.0
2016,강원,홍천군,57.9,9.5,46.1,2.3,0.0
2016,강원,횡성군,56.1,17.2,17.8,21.1,0.0
2016,강원,영월군,31.6,14.8,13.5,3.3,0.0
2016,강원,평창군,44.9,38.9,6.0,0.0,0.0
2016,강원,정선군,28.2,6.6,4.4,17.2,0.0
2016,강원,철원군,54.1,10.1,12.2,31.8,0.0
2016,강원,화천군,49.3,12.1,13.4,23.8,0.0
2016,강원,양구군,36.0,21.0,11.0,4.0,0.0
2016,강원,인제군,65.1,15.9,33.1,16.1,0.0
2016,강원,고성군,27.5,8.9,17.4,1.2,0.0
2016,강원,양양군,42.2,7.2,31.0,4.0,0.0
2016,충북,청주시,1118.1,655.8,336.7,125.6,0.0
2016,충북,충주시,338.5,202.7,93.5,42.3,0.0
2016,충북,제천시,107.0,33.9,30.9,42.2,0.0
2016,충북,보은군,31.1,6.7,23.1,1.3,0.0
2016,충북,옥천군,60.9,22.7,31.3,6.9,0.0
2016,충북,영동군,46.2,19.5,25.5,1.2,0.0
2016,충북,증평군,34.6,15.5,7.5,11.6,0.0
2016,충북,진천군,64.1,27.4,17.9,18.8,0.0
2016,충북,괴산군,43.1,15.7,2.3,25.1,0.0
2016,충북,음성군,80.6,30.3,44.2,6.1,0.0
2016,충북,단양군,45.7,13.4,13.5,18.8,0.0
2016,충남,천안시,643.1,372.9,256.2,14.0,0.0
2016,충남,공주시,114.7,71.5,42.2,1.0,0.0
2016,충남,보령시,123.6,55.4,45.8,22.4,0.0
2016,충남,아산시,252.7,128.1,124.6,0.0,0.0
2016,충남,서산시,145.9,68.0,77.9,0.0,0.0
2016,충남,논산시,138.1,73.3,27.6,37.2,0.0
2016,충남,계룡시,38.0,17.5,18.6,1.9,0.0
2016,충남,당진시,157.1,83.7,73.4,0.0,0.0
2016,충남,금산군,44.1,14.4,0.0,29.7,0.0
2016,충남,부여군,56.2,32.8,0.0,23.4,0.0
2016,충남,서천군,36.0,11.0,21.8,3.2,0.0
2016,충남,청양군,24.9,7.5,13.4,4.0,0.0
2016,충남,홍성군,70.9,37.5,32.4,1.0,0.0
2016,충남,예산군,60.4,23.6,36.0,0.8,0.0
2016,충남,태안군,62.8,19.4,42.4,1.0,0.0
2016,전북,전주시,614.8,433.8,143.9,37.1,0.0
2016,전북,군산시,258.7,103.7,0.0,155.0,0.0
2016,전북,익산시,253.1,130.2,122.9,0.0,0.0
2016,전북,정읍시,80.7,32.9,35.6,12.2,0.0
2016,전북,남원시,87.3,46.3,0.0,41.0,0.0
2016,전북,김제시,72.3,41.5,25.8,5.0,0.0
2016,전북,완주군,53.9,38.2,14.6,1.1,0.0
2016,전북,진안군,14.5,8.1,0.0,6.4,0.0
2016,전북,무주군,25.0,16.9,0.0,8.1,0.0
2016,전북,장수군,21.8,3.1,0.0,18.7,0.0
2016,전북,임실군,15.1,7.7,0.0,7.4,0.0
2016,전북,순창군,15.1,6.0,0.0,9.1,0.0
2016,전북,고창군,44.3,30.5,0.0,13.8,0.0
2016,전북,부안군,42.9,30.6,0.0,12.3,0.0
2016,전남,목포시,244.8,161.1,0.0,83.7,0.0
2016,전남,여수시,385.6,136.0,78.1,171.5,0.0
2016,전남,순천시,151.7,146.6,0.0,5.1,0.0
2016,전남,나주시,70.8,41.3,0.0,29.5,0.0
2016,전남,광양시,217.6,71.9,0.0,145.7,0.0
2016,전남,담양군,14.9,6.4,0.7,7.8,0.0
2016,전남,곡성군,24.3,14.0,0.8,9.5,0.0
2016,전남,구례군,16.9,6.2,10.7,0.0,0.0
2016,전남,고흥군,54.2,15.0,23.9,15.3,0.0
2016,전남,보성군,30.8,14.9,14.7,1.2,0.0
2016,전남,화순군,43.5,29.5,3.7,10.3,0.0
2016,전남,장흥군,34.1,14.3,10.0,9.8,0.0
2016,전남,강진군,29.4,14.7,8.5,6.2,0.0
2016,전남,해남군,57.2,39.7,12.0,5.5,0.0
2016,전남,영암군,95.8,68.7,27.1,0.0,0.0
2016,전남,무안군,75.6,24.3,33.5,17.8,0.0
2016,전남,함평군,16.8,1.1,9.9,5.8,0.0
2016,전남,영광군,38.3,3.8,34.5,0.0,0.0
2016,전남,장성군,27.7,7.3,17.1,3.3,0.0
2016,전남,완도군,43.0,10.0,27.7,5.3,0.0
2016,전남,진도군,28.1,7.9,20.1,0.1,0.0
2016,전남,신안군,41.0,15.4,20.7,4.9,0.0
2016,경북,포항시,480.2,244.2,0.0,236.0,0.0
2016,경북,경주시,271.9,155.3,100.2,16.4,0.0
2016,경북,김천시,100.5,35.7,57.0,7.8,0.0
2016,경북,안동시,183.0,63.3,12.9,106.8,0.0
2016,경북,구미시,326.1,127.3,197.7,1.1,0.0
2016,경북,영주시,144.0,45.9,0.0,98.1,0.0
2016,경북,영천시,119.4,74.7,44.7,0.0,0.0
2016,경북,상주시,78.7,24.1,46.6,8.0,0.0
2016,경북,문경시,113.1,34.2,48.6,30.3,0.0
2016,경북,경산시,190.3,89.1,92.7,8.5,0.0
2016,경북,군위군,20.6,4.5,4.4,11.7,0.0
2016,경북,의성군,36.6,13.0,15.2,8.4,0.0
2016,경북,청송군,26.8,10.5,16.3,0.0,0.0
2016,경북,영양군,14.8,3.1,1.2,10.5,0.0
2016,경북,영덕군,43.3,7.7,22.8,12.8,0.0
2016,경북,청도군,31.4,8.2,14.9,8.3,0.0
2016,경북,고령군,25.5,6.1,18.9,0.5,0.0
2016,경북,성주군,32.4,9.1,19.0,4.3,0.0
2016,경북,칠곡군,108.6,19.4,86.0,3.2,0.0
2016,경북,예천군,25.6,5.1,15.9,4.6,0.0
2016,경북,봉화군,56.7,23.8,0.3,32.6,0.0
2016,경북,울진군,59.6,24.2,23.8,11.6,0.0
2016,경북,울릉군,14.3,0.8,7.2,6.3,0.0
2016,경남,창원시,1116.5,590.4,412.2,113.9,0.0
2016,경남,진주시,365.2,222.0,0.0,143.2,0.0
2016,경남,통영시,200.0,64.1,106.8,29.1,0.0
2016,경남,사천시,185.1,68.0,45.3,71.8,0.0
2016,경남,김해시,469.6,276.5,167.2,25.9,0.0
2016,경남,밀양시,88.3,37.1,40.5,10.7,0.0
2016,경남,거제시,230.1,121.1,106.0,3.0,0.0
2016,경남,양산시,287.6,152.0,68.5,67.1,0.0
2016,경남,의령군,28.6,24.3,0.0,4.3,0.0
2016,경남,함안군,63.7,27.1,35.5,1.1,0.0
2016,경남,창녕군,50.7,27.8,17.4,5.5,0.0
2016,경남,고성군,49.9,25.1,16.7,8.1,0.0
2016,경남,남해군,30.8,22.1,0.0,8.7,0.0
2016,경남,하동군,50.0,16.8,11.5,21.7,0.0
2016,경남,산청군,41.8,13.1,11.2,17.5,0.0
2016,경남,함양군,46.7,15.6,13.9,17.2,0.0
2016,경남,거창군,83.3,45.4,26.1,11.8,0.0
2016,경남,합천군,57.2,32.9,11.0,13.3,0.0
2016,제주,제주시,636.8,404.5,172.0,60.3,0.0
2016,제주,서귀포시,373.6,219.8,62.5,91.3,0.0
2017,서울,종로구,334.3,207.4,90.5,36.4,0.0
2017,서울,중구,378.0,191.5,149.2,37.3,0.0
2017,서울,용산구,238.7,153.0,68.6,17.1,0.0
2017,서울,성동구,230.7,143.7,62.7,24.3,0.0
2017,서울,광진구,290.3,210.8,61.2,18.3,0.0
2017,서울,동대문구,393.6,287.6,87.2,18.8,0.0
2017,서울,중랑구,333.4,236.7,81.0,15.7,0.0
2017,서울,성북구,328.8,223.6,89.9,15.3,0.0
2017,서울,강북구,218.7,147.5,64.6,6.6,0.0
2017,서울,도봉구,226.5,159.3,60.9,6.3,0.0
2017,서울,노원구,403.2,298.2,98.8,6.2,0.0
2017,서울,은평구,308.9,173.3,71.8,63.8,0.0
2017,서울,서대문구,284.9,172.0,77.8,35.1,0.0
2017,서울,마포구,431.5,301.4,108.0,22.1,0.0
2017,서울,양천구,269.6,179.4,76.4,13.8,0.0
2017,서울,강서구,400.0,271.2,103.3,25.5,0.0
2017,서울,구로구,290.6,158.9,103.1,28.6,0.0
2017,서울,금천구,230.0,159.0,0.0,71.0,0.0
2017,서울,영등포구,316.1,205.6,88.5,22.0,0.0
2017,서울,동작구,258.1,170.2,58.8,29.1,0.0
2017,서울,관악구,345.4,215.9,65.7,63.8,0.0
2017,서울,서초구,495.2,356.1,93.6,45.5,0.0
2017,서울,강남구,627.0,407.3,138.4,81.3,0.0
2017,서울,송파구,451.1,314.4,92.3,44.4,0.0
2017,서울,강동구,346.9,251.7,74.1,21.1,0.0
2017,부산,중구,75.6,31.3,36.4,7.9,0.0
2017,부산,서구,96.2,71.9,19.4,4.9,0.0
2017,부산,동구,89.4,64.5,20.4,4.5,0.0
2017,부산,영도구,117.4,91.0,23.3,3.1,0.0
2017,부산,부산진구,305.7,272.7,1.3,31.7,0.0
2017,부산,동래구,222.8,199.2,0.0,23.6,0.0
2017,부산,남구,199.1,183.0,0.0,16.1,0.0
2017,부산,북구,237.4,208.8,0.3,28.3,0.0
2017,부산,해운대구,300.8,226.8,61.2,12.8,0.0
2017,부산,사하구,331.9,242.5,82.3,7.1,0.0
2017,부산,금정구,160.8,152.3,0.4,8.1,0.0
2017,부산,강서구,85.1,67.1,5.9,12.1,0.0
2017,부산,연제구,163.7,124.5,34.2,5.0,0.0
2017,부산,수영구,139.6,108.2,26.2,5.2,0.0
2017,부산,사상구,189.2,165.4,0.4,23.4,0.0
2017,부산,기장군,126.3,82.6,37.4,6.3,0.0
2017,대구,중구,146.8,118.4,5.6,22.8,0.0
2017,대구,동구,302.1,234.6,28.2,39.3,0.0
2017,대구,서구,227.3,152.4,30.7,44.2,0.0
2017,대구,남구,162.9,113.2,12.9,36.8,0.0
2017,대구,북구,418.1,331.9,24.0,62.2,0.0
2017,대구,수성구,378.0,300.1,28.6,49.3,0.0
2017,대구,달서구,561.1,391.4,92.0,77.7,0.0
2017,대구,달성군,200.1,148.3,23.2,28.6,0.0
2017,인천,중구,131.3,67.1,46.5,17.7,0.0
2017,인천,동구,52.8,32.0,12.9,7.9,0.0
2017,인천,미추홀구,249.4,135.2,86.8,27.4,0.0
2017,인천,연수구,213.5,118.9,80.8,13.8,0.0
2017,인천,남동구,336.7,205.6,105.3,25.8,0.0
2017,인천,부평구,328.9,177.7,98.2,53.0,0.0
2017,인천,계양구,186.3,102.5,50.3,33.5,0.0
2017,인천,서구,288.9,142.6,86.5,59.8,0.0
2017,인천,강화군,32.6,18.0,11.7,2.9,0.0
2017,인천,옹진군,17.9,9.0,8.1,0.8,0.0
2017,인천,경제청,0.0,0.0,0.0,0.0,0.0
2017,광주,동구,86.0,77.1,0.0,8.9,0.0
2017,광주,서구,229.6,207.7,0.0,21.9,0.0
2017,광주,남구,171.4,155.0,0.0,16.4,0.0
2017,광주,북구,302.7,266.3,0.0,36.4,0.0
2017,광주,광산구,281.7,247.4,0.0,34.3,0.0
2017,대전,동구,243.5,139.8,31.3,72.4,0.0
2017,대전,중구,248.4,152.2,14.9,81.3,0.0
2017,대전,서구,420.8,256.7,45.3,118.8,0.0
2017,대전,유성구,304.9,196.2,61.6,47.1,0.0
2017,대전,대덕구,222.8,150.1,48.7,24.0,0.0
2017,울산,중구,254.4,140.0,74.4,40.0,0.0
2017,울산,남구,434.1,231.1,128.6,74.4,0.0
2017,울산,동구,196.0,106.8,65.9,23.3,0.0
2017,울산,북구,239.3,111.2,60.5,67.6,0.0
2017,울산,울주군,209.7,110.2,87.3,12.2,0.0
2017,세종,세종특별자치시,154.6,79.2,59.3,16.1,0.0
2017,경기,수원시,1009.5,637.1,372.4,0.0,0.0
2017,경기,성남시,784.9,345.5,437.1,2.3,0.0
2017,경기,의정부시,385.0,250.3,126.9,7.8,0.0
2017,경기,안양시,360.6,157.8,181.3,21.5,0.0
2017,경기,부천시,588.9,372.7,154.8,61.4,0.0
2017,경기,광명시,225.1,98.8,111.6,14.7,0.0
2017,경기,평택시,351.5,207.7,50.9,92.9,0.0
2017,경기,동두천시,75.6,40.1,35.5,0.0,0.0
2017,경기,안산시,474.1,253.2,129.8,91.1,0.0
2017,경기,고양시,789.3,469.7,249.0,70.6,0.0
2017,경기,과천시,51.4,17.4,34.0,0.0,0.0
2017,경기,구리시,138.5,60.0,71.9,6.6,0.0
2017,경기,남양주시,364.2,213.7,119.4,31.1,0.0
2017,경기,오산시,152.9,78.1,68.5,6.3,0.0
2017,경기,시흥시,263.1,174.3,21.2,67.6,0.0
2017,경기,군포시,188.7,71.2,117.5,0.0,0.0
2017,경기,의왕시,102.9,65.0,28.2,9.7,0.0
2017,경기,하남시,135.8,74.4,61.4,0.0,0.0
2017,경기,용인시,724.4,429.2,254.0,41.2,0.0
2017,경기,파주시,339.9,121.1,184.9,33.9,0.0
2017,경기,이천시,176.2,105.0,71.2,0.0,0.0
2017,경기,안성시,112.3,47.6,37.0,27.7,0.0
2017,경기,김포시,195.8,82.1,77.8,35.9,0.0
2017,경기,화성시,427.6,255.5,154.0,18.1,0.0
2017,경기,광주시,255.1,180.1,58.0,17.0,0.0
2017,경기,양주시,137.7,61.4,76.3,0.0,0.0
2017,경기,포천시,119.9,45.1,61.7,13.1,0.0
2017,경기,여주시,125.5,87.1,19.9,18.5,0.0
2017,경기,연천군,36.9,9.7,25.7,1.5,0.0
2017,경기,가평군,71.1,59.9,0.0,11.2,0.0
2017,경기,양평군,65.4,23.1,23.2,19.1,0.0
2017,강원,춘천시,361.7,251.7,86.5,23.5,0.0
2017,강원,원주시,415.1,386.3,0.0,28.8,0.0
2017,강원,강릉시,264.1,164.6,9.5,90.0,0.0
2017,강원,동해시,127.6,42.4,0.0,85.2,0.0
2017,강원,태백시,63.0,15.0,21.8,26.2,0.0
2017,강원,속초시,146.0,29.8,69.7,46.5,0.0
2017,강원,삼척시,95.5,38.2,0.0,57.3,0.0
2017,강원,홍천군,51.0,7.0,41.5,2.5,0.0
2017,강원,횡성군,37.2,14.8,12.0,10.4,0.0
2017,강원,영월군,30.5,14.8,13.1,2.6,0.0
2017,강원,평창군,48.1,36.8,9.1,2.2,0.0
2017,강원,정선군,30.5,7.2,3.7,19.6,0.0
2017,강원,철원군,54.2,7.8,13.7,32.7,0.0
2017,강원,화천군,49.8,12.3,13.1,24.4,0.0
2017,강원,양구군,39.3,24.3,11.0,4.0,0.0
2017,강원,인제군,79.7,22.9,18.7,38.1,0.0
2017,강원,고성군,40.3,12.4,17.3,10.6,0.0
2017,강원,양양군,47.7,10.5,32.2,5.0,0.0
2017,충북,청주시,1019.2,548.8,353.0,117.4,0.0
2017,충북,충주시,295.0,161.8,86.0,47.2,0.0
2017,충북,제천시,113.1,37.6,27.6,47.9,0.0
2017,충북,보은군,33.9,6.9,25.5,1.5,0.0
2017,충북,옥천군,65.5,27.3,29.3,8.9,0.0
2017,충북,영동군,45.4,18.5,25.7,1.2,0.0
2017,충북,증평군,37.1,15.9,7.3,13.9,0.0
2017,충북,진천군,69.3,29.4,23.8,16.1,0.0
2017,충북,괴산군,54.6,14.4,7.1,33.1,0.0
2017,충북,음성군,81.7,17.6,38.3,25.8,0.0
2017,충북,단양군,42.9,9.7,11.8,21.4,0.0
2017,충남,천안시,685.3,388.0,276.6,20.7,0.0
2017,충남,공주시,117.3,74.4,42.9,0.0,0.0
2017,충남,보령시,107.6,51.5,46.1,10.0,0.0
2017,충남,아산시,353.5,218.6,134.9,0.0,0.0
2017,충남,서산시,139.1,57.2,81.9,0.0,0.0
2017,충남,논산시,173.7,88.6,37.8,47.3,0.0
2017,충남,계룡시,39.2,20.5,17.3,1.4,0.0
2017,충남,당진시,122.7,48.1,74.6,0.0,0.0
2017,충남,금산군,47.5,18.1,0.0,29.4,0.0
2017,충남,부여군,58.2,34.8,0.0,23.4,0.0
2017,충남,서천군,34.7,11.1,20.4,3.2,0.0
2017,충남,청양군,26.9,13.8,12.8,0.3,0.0
2017,충남,홍성군,77.8,41.2,36.0,0.6,0.0
2017,충남,예산군,60.9,23.4,36.0,1.5,0.0
2017,충남,태안군,62.9,19.4,42.5,1.0,0.0
2017,전북,전주시,641.3,426.1,151.3,63.9,0.0
2017,전북,군산시,261.4,106.0,0.0,155.4,0.0
2017,전북,익산시,234.4,122.4,112.0,0.0,0.0
2017,전북,정읍시,82.2,31.5,36.5,14.2,0.0
2017,전북,남원시,85.3,37.0,0.0,48.3,0.0
2017,전북,김제시,73.3,42.1,26.2,5.0,0.0
2017,전북,완주군,52.3,31.2,19.2,1.9,0.0
2017,전북,진안군,13.2,6.9,0.0,6.3,0.0
2017,전북,무주군,24.9,16.6,0.0,8.3,0.0
2017,전북,장수군,24.3,8.3,0.3,15.7,0.0
2017,전북,임실군,12.7,8.8,2.5,1.4,0.0
2017,전북,순창군,15.9,6.9,4.5,4.5,0.0
2017,전북,고창군,50.1,34.2,0.0,15.9,0.0
2017,전북,부안군,44.3,31.2,0.0,13.1,0.0
2017,전남,목포시,215.4,126.5,0.0,88.9,0.0
2017,전남,여수시,387.1,115.3,74.1,197.7,0.0
2017,전남,순천시,207.4,151.7,0.0,55.7,0.0
2017,전남,나주시,70.6,44.9,0.0,25.7,0.0
2017,전남,광양시,183.3,67.1,0.0,116.2,0.0
2017,전남,담양군,22.7,12.5,0.5,9.7,0.0
2017,전남,곡성군,21.7,21.7,0.0,0.0,0.0
2017,전남,구례군,16.0,16.0,0.0,0.0,0.0
2017,전남,고흥군,60.7,12.8,29.3,18.6,0.0
2017,전남,보성군,29.1,16.7,11.5,0.9,0.0
2017,전남,화순군,42.2,24.6,3.2,14.4,0.0
2017,전남,장흥군,32.7,12.6,9.2,10.9,0.0
2017,전남,강진군,29.0,14.7,8.5,5.8,0.0
2017,전남,해남군,54.4,36.9,12.0,5.5,0.0
2017,전남,영암군,96.0,70.6,25.4,0.0,0.0
2017,전남,무안군,79.7,27.4,24.0,28.3,0.0
2017,전남,함평군,21.1,3.4,9.5,8.2,0.0
2017,전남,영광군,36.6,3.7,32.9,0.0,0.0
2017,전남,장성군,24.7,9.9,14.6,0.2,0.0
2017,전남,완도군,43.1,10.0,27.7,5.4,0.0
2017,전남,진도군,27.6,7.6,20.0,0.0,0.0
2017,전남,신안군,41.0,17.8,20.4,2.8,0.0
2017,경북,포항시,447.0,298.9,0.0,148.1,0.0
2017,경북,경주시,271.7,153.7,109.1,8.9,0.0
2017,경북,김천시,97.0,35.1,55.6,6.3,0.0
2017,경북,안동시,189.8,71.7,13.0,105.1,0.0
2017,경북,구미시,401.8,156.3,166.6,78.9,0.0
2017,경북,영주시,160.9,46.1,0.0,114.8,0.0
2017,경북,영천시,113.9,58.9,55.0,0.0,0.0
2017,경북,상주시,82.1,24.7,49.3,8.1,0.0
2017,경북,문경시,93.2,11.6,42.9,38.7,0.0
2017,경북,경산시,193.0,86.9,88.3,17.8,0.0
2017,경북,군위군,23.6,2.6,4.3,16.7,0.0
2017,경북,의성군,37.3,13.6,13.9,9.8,0.0
2017,경북,청송군,30.1,6.7,23.4,0.0,0.0
2017,경북,영양군,14.8,2.5,1.2,11.1,0.0
2017,경북,영덕군,43.2,11.0,20.0,12.2,0.0
2017,경북,청도군,30.2,13.5,9.5,7.2,0.0
2017,경북,고령군,27.0,6.5,18.4,2.1,0.0
2017,경북,성주군,29.8,8.8,18.3,2.7,0.0
2017,경북,칠곡군,108.8,15.5,90.0,3.3,0.0
2017,경북,예천군,32.7,16.7,14.0,2.0,0.0
2017,경북,봉화군,54.7,22.7,0.0,32.0,0.0
2017,경북,울진군,63.6,23.8,30.4,9.4,0.0
2017,경북,울릉군,15.5,3.8,9.3,2.4,0.0
2017,경남,창원시,1131.1,599.8,386.9,144.4,0.0
2017,경남,진주시,377.4,226.2,0.0,151.2,0.0
2017,경남,통영시,191.3,67.1,101.2,23.0,0.0
2017,경남,사천시,142.8,63.9,38.0,40.9,0.0
2017,경남,김해시,450.6,272.3,152.3,26.0,0.0
2017,경남,밀양시,92.5,42.9,38.3,11.3,0.0
2017,경남,거제시,228.7,121.0,106.0,1.7,0.0
2017,경남,양산시,298.3,163.6,100.0,34.7,0.0
2017,경남,의령군,28.0,24.2,0.0,3.8,0.0
2017,경남,함안군,61.8,25.3,35.4,1.1,0.0
2017,경남,창녕군,52.2,28.6,17.5,6.1,0.0
2017,경남,고성군,46.0,24.3,13.0,8.7,0.0
2017,경남,남해군,31.6,22.2,0.0,9.4,0.0
2017,경남,하동군,47.7,16.7,12.3,18.7,0.0
2017,경남,산청군,39.1,10.4,10.7,18.0,0.0
2017,경남,함양군,42.0,7.4,16.2,18.4,0.0
2017,경남,거창군,76.3,43.2,24.6,8.5,0.0
2017,경남,합천군,42.8,16.8,10.7,15.3,0.0
2017,제주,제주시,645.1,441.5,161.6,42.0,0.0
